1,34.3947095051408,-1.08380898223452,010
2,34.3952026963234,-1.08270913786314,07
3,34.3951554223895,-1.08309798870754,010
4,34.3943993747234,-1.08507743986148,09
5,34.3941308185458,-1.08550752196471,06
6,34.3941039964557,-1.0860167149603,08
7,34.3937817960978,-1.08704649803081,012
8,34.3933244794607,-1.08758250802526,07
9,34.3931266665459,-1.08798309079196,015
10,34.3924152106047,-1.08743970612235,013
11,34.3927028775215,-1.08831763602417,05
12,34.3920705467463,-1.08880101694541,021
13,34.3914881721139,-1.08804711698657,05
14,34.3924973532557,-1.08922975765605,07
15,34.3919136375189,-1.08954083766437,020
16,34.3918221071362,-1.08987538272369,05
17,34.3916504457593,-1.09012143086985,06
18,34.3908601999283,-1.08609247375283,010
19,34.3936336040497,-1.08548372163169,09
20,34.3934656307101,-1.0856338983778,06
21,34.3927189707756,-1.0855115445562,09
22,34.3922160565853,-1.08586720866502,01
23,34.3928701803088,-1.08415391962809,08
24,34.392561390996,-1.08395178430893,06
25,34.3930113315582,-1.08338493378142,08
26,34.3926535919309,-1.08249493466115,015
27,34.392638169229,-1.08095226890069,07
28,34.3923290446401,-1.0811000993563,08
29,34.3918314948678,-1.08119261909356,08
30,34.391692019999,-1.0813488299479,07
31,34.3911927938461,-1.0806297906483,07
32,34.3928718566895,-1.08043201290901,00
33,34.3926955014467,-1.07964525963895,011
34,34.3928674980998,-1.07875056638865,011
35,34.3940449878573,-1.07930903736556,02
36,34.3945411965251,-1.08073236689447,016
37,34.3951326236129,-1.08179332688428,024
38,34.3955181911588,-1.08482066439111,010
39,34.3953260779381,-1.08552964621779,04
40,34.3902523443103,-1.08560439937469,08
41,34.3896310776472,-1.08421191201401,06
42,34.389313235879,-1.08359880170431,04
43,34.3890215456486,-1.08173064142284,08
44,34.3918656930327,-1.07961408449452,00
45,34.390449821949,-1.07583686140733,07
46,34.390996992588,-1.0759096035007,05
47,34.3909963220358,-1.07695615084556,05
48,34.3915146589279,-1.07715728097959,05
49,34.3910305202007,-1.07715258794329,05
50,34.3904880434275,-1.07696788343709,00
51,34.3901836127043,-1.07782872031421,07
52,34.3901463970542,-1.07814047192698,010
